"id","name_vi","name_en","short_name","aliases","park_key","category","province_code","province_en","former_province_code","former_province_en","commune_code","commune_name","status","area_ha","developer","geometry_type","location_accuracy","geometry_source","feature_count","osm_refs","lon","lat","source_url","source_date","verified_on"
"VN-IP-37-ho-tro-dong-van-3","Khu công nghiệp hỗ trợ Đồng Văn III","Dong Van III Supporting Industrial Park","Ho Tro Dong Van III","Khu công nghiệp hỗ trợ Đồng Văn III|Dong Van III Supporting Industrial Park","ho tro dong van 3","industrial_park","37","Ninh Binh","35","Ha Nam","13348","Đồng Văn","unknown",50.911,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/1184923891|https://www.openstreetmap.org/way/1184923958",105.925453,20.63133,"https://www.openstreetmap.org/way/1184923891","","2026-08-11"
"VN-IP-37-hoa-mac","Khu công nghiệp Hòa Mạc","","Hoa Mac","Khu công nghiệp Hòa Mạc","hoa mac","industrial_park","37","Ninh Binh","35","Ha Nam","13324","Duy Tiên","unknown",126.671,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/671534841",106.000727,20.649806,"https://www.openstreetmap.org/way/671534841","","2026-08-11"
"VN-IP-37-hoa-xa","Khu công nghiệp Hoà Xá","","Hoa Xa","Khu công nghiệp Hoà Xá","hoa xa","industrial_park","37","Ninh Binh","36","Nam Dinh","13699","Thành Nam","unknown",293.9,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/280678043",106.143886,20.419948,"https://www.openstreetmap.org/way/280678043","","2026-08-11"
"VN-IP-37-khanh-cu","Khu công nghiệp Khánh Cư","","Khanh Cu","Khu công nghiệp Khánh Cư","khanh cu","industrial_park","37","Ninh Binh","37","Ninh Binh","14560","Yên Khánh","unknown",52.384,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/720018478",106.053835,20.213726,"https://www.openstreetmap.org/way/720018478","","2026-08-11"
"VN-IP-37-khanh-phu","Khu công nghiệp Khánh Phú","","Khanh Phu","Khu công nghiệp Khánh Phú","khanh phu","industrial_park","37","Ninh Binh","37","Ninh Binh","14566","Đông Hoa Lư","unknown",351.054,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/514641127",106.029111,20.244375,"https://www.openstreetmap.org/way/514641127","","2026-08-11"
"VN-IP-37-kim-bang-i-tinh-ha","Khu Công nghiệp Kim Bảng I tỉnh Hà Nam","","Kim Bang I Tinh Ha","Khu Công nghiệp Kim Bảng I tỉnh Hà Nam","kim bang i tinh ha","industrial_park","37","Ninh Binh","35","Ha Nam","13393","Lê Hồ","unknown",227.669,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1420859964",105.859514,20.624143,"https://www.openstreetmap.org/way/1420859964","","2026-08-11"
"VN-IP-37-la-xuyen","Khu công nghiệp La Xuyên","","La Xuyen","Khu công nghiệp La Xuyên","la xuyen","industrial_park","37","Ninh Binh","36","Nam Dinh","13834","Vũ Dương","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/11803939621",106.048425,20.307657,"https://www.openstreetmap.org/node/11803939621","","2026-08-11"
"VN-IP-37-my-xa","Khu công nghiệp Mỹ Xá","","My Xa","Khu công nghiệp Mỹ Xá","my xa","industrial_park","37","Ninh Binh","36","Nam Dinh","13699","Thành Nam","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/11777120801",106.1516,20.419114,"https://www.openstreetmap.org/node/11777120801","","2026-08-11"
"VN-IP-37-phuc-son","Khu công nghiệp Phúc Sơn","Phuc Son Industrial area","Phuc Son","Khu công nghiệp Phúc Sơn|Khu Công Nghiệp Phúc Sơn|Phuc Son Industrial area|Phuc Son IZ 110kV station","phuc son","industrial_park","37","Ninh Binh","37","Ninh Binh","14359","Nam Hoa Lư","unknown",103.641,"","polygon","site","osm_site_polygon",4,"https://www.openstreetmap.org/way/1092767652|https://www.openstreetmap.org/way/1092767653|https://www.openstreetmap.org/way/1092767669|https://www.openstreetmap.org/relation/14555192",105.985889,20.214772,"https://www.openstreetmap.org/way/1092767652","","2026-08-11"
"VN-IP-37-thai-ha","Khu Công Nghiệp Thái Hà","Thai Ha Industrial area","Thai Ha","Khu Công Nghiệp Thái Hà|Thai Ha Industrial area","thai ha","industrial_park","37","Ninh Binh","35","Ha Nam","13579","Bắc Lý","unknown",157.818,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1345180985",106.102395,20.586768,"https://www.openstreetmap.org/way/1345180985","","2026-08-11"
"VN-IP-37-thanh-liem","Khu công nghiệp Thanh Liêm","","Thanh Liem","Khu công nghiệp Thanh Liêm","thanh liem","industrial_park","37","Ninh Binh","35","Ha Nam","13318","Châu Sơn","unknown",244.352,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/715162954",105.907358,20.493689,"https://www.openstreetmap.org/way/715162954","","2026-08-11"
"VN-IP-38-bim-son","Khu công nghiệp Bỉm Sơn - khu A","Bim Son Industrial Zone (A)","Bim Son","Khu công nghiệp Bỉm Sơn - khu A|Khu công nghiệp Bỉm Sơn - khu B|Bim Son Industrial Zone (A)","bim son","industrial_park","38","Thanh Hoa","38","Thanh Hoa","14818","Quang Trung","unknown",97.859,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/598122602|https://www.openstreetmap.org/way/641548815",105.865536,20.100298,"https://www.openstreetmap.org/way/598122602","","2026-08-11"
"VN-IP-38-bim-son-a","Khu công nghiệp Bỉm Sơn A","","Bim Son A","Khu công nghiệp Bỉm Sơn A","bim son a","industrial_park","38","Thanh Hoa","38","Thanh Hoa","15274","Hà Long","unknown",219.262,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1253667259",105.846078,20.10643,"https://www.openstreetmap.org/way/1253667259","","2026-08-11"
"VN-IP-38-le-mon","Khu công nghiệp Lễ Môn","","Le Mon","Khu công nghiệp Lễ Môn","le mon","industrial_park","38","Thanh Hoa","38","Thanh Hoa","16522","Quảng Phú","unknown",89.802,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13438990913|https://www.openstreetmap.org/way/628789947",105.815516,19.779141,"https://www.openstreetmap.org/way/628789947","","2026-08-11"
"VN-IP-38-tay-bac-ga","Khu công nghiệp Tây Bắc Ga","","Tay Bac Ga","Khu công nghiệp Tây Bắc Ga","tay bac ga","industrial_park","38","Thanh Hoa","38","Thanh Hoa","14797","Hạc Thành","unknown",131.793,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/628548211",105.766224,19.826293,"https://www.openstreetmap.org/way/628548211","","2026-08-11"
"VN-IP-40-bac-vinh","Khu công nghiệp Bắc Vinh","","Bac Vinh","Khu công nghiệp Bắc Vinh","bac vinh","industrial_park","40","Nghe An","40","Nghe An","17920","Vinh Hưng","unknown",53.806,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1183634222",105.653871,18.707264,"https://www.openstreetmap.org/way/1183634222","","2026-08-11"
"VN-IP-40-nam-cam","Khu công nghiệp Nam Cẩm","","Nam Cam","Khu công nghiệp Nam Cẩm","nam cam","industrial_park","40","Nghe An","40","Nghe An","17866","Trung Lộc","unknown",253.128,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/way/631370043|https://www.openstreetmap.org/way/695581806|https://www.openstreetmap.org/way/695581807",105.670011,18.822482,"https://www.openstreetmap.org/way/631370043","","2026-08-11"
"VN-IP-40-vsip","Khu công nghiệp Vsip","","Vsip","Khu công nghiệp Vsip","vsip","industrial_park","40","Nghe An","40","Nghe An","18001","Hưng Nguyên","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13452131581",105.633852,18.700568,"https://www.openstreetmap.org/node/13452131581","","2026-08-11"
"VN-IP-44-bac-dong-hoi","Khu công nghiệp Bắc Đồng Hới","Dong Hoi North Industrial Park","Bac Dong Hoi","Khu công nghiệp Bắc Đồng Hới|Dong Hoi North Industrial Park","bac dong hoi","industrial_park","44","Quang Tri","44","Quang Binh","18871","Đồng Sơn","unknown",96.728,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/693909458",106.559037,17.491067,"https://www.openstreetmap.org/way/693909458","","2026-08-11"
"VN-IP-44-bac-dong-hoi-mo-rong","Khu công nghiệp Bắc Đồng Hới mở rộng","","Bac Dong Hoi Mo Rong","Khu công nghiệp Bắc Đồng Hới mở rộng","bac dong hoi mo rong","industrial_park","44","Quang Tri","44","Quang Binh","18859","Đồng Thuận","unknown",43.609,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1177192470",106.568903,17.489159,"https://www.openstreetmap.org/way/1177192470","","2026-08-11"
"VN-IP-44-cang-bien-hon-la","Khu công nghiệp Cảng biển Hòn La","","Cang Bien Hon La","Khu công nghiệp Cảng biển Hòn La","cang bien hon la","industrial_park","44","Quang Tri","44","Quang Binh","19021","Phú Trạch","unknown",60.566,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/631311066",106.489403,17.93548,"https://www.openstreetmap.org/way/631311066","","2026-08-11"
"VN-IP-44-nam-dong-ha","Khu công nghiệp Nam Đông Hà","","Nam Dong Ha","Khu công nghiệp Nam Đông Hà","nam dong ha","industrial_park","44","Quang Tri","45","Quang Tri","19351","Nam Đông Hà","unknown",97.48,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/626442151",107.11806,16.792459,"https://www.openstreetmap.org/way/626442151","","2026-08-11"
"VN-IP-44-tay-bac-dong-hoi","Khu công nghiệp Tây Bắc Đồng Hới","Northwest Dong Hoi Industrial Park","Tay Bac Dong Hoi","Khu công nghiệp Tây Bắc Đồng Hới|Northwest Dong Hoi Industrial Park","tay bac dong hoi","industrial_park","44","Quang Tri","44","Quang Binh","18859","Đồng Thuận","unknown",54.946,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/693909486",106.577239,17.487197,"https://www.openstreetmap.org/way/693909486","","2026-08-11"
"VN-IP-44-tay-bac-quan-hau","Khu Công Nghiệp Tây Bắc Quán Hàu","Quan Hau Industrial park","Tay Bac Quan Hau","Khu Công Nghiệp Tây Bắc Quán Hàu|Quan Hau Industrial park","tay bac quan hau","industrial_park","44","Quang Tri","44","Quang Binh","19207","Quảng Ninh","unknown",141.506,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/1219978043|https://www.openstreetmap.org/way/1219978044",106.617902,17.407322,"https://www.openstreetmap.org/way/1219978043","","2026-08-11"
"VN-IP-46-phong-dien","Khu công nghiệp Phong Điền","Phong Dien Industrial Park","Phong Dien","Khu công nghiệp Phong Điền|Phong Dien Industrial Park","phong dien","industrial_park","46","Hue","46","Thua Thien Hue","19819","Phong Điền","unknown",664.906,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1434553935",107.381461,16.589387,"https://www.openstreetmap.org/way/1434553935","","2026-08-11"
"VN-IP-46-phu-bai","Khu công nghiệp Phú Bài","","Phu Bai","Khu công nghiệp Phú Bài","phu bai","industrial_park","46","Hue","46","Thua Thien Hue","19960","Phú Bài","unknown",194.506,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/626402291",107.694508,16.387547,"https://www.openstreetmap.org/way/626402291","","2026-08-11"
"VN-IP-46-phu-thu","Khu công nghiệp Phu Thu","","Phu Thu","Khu công nghiệp Phu Thu|KCN Phu Thu","phu thu","industrial_park","46","Hue","46","Thua Thien Hue","19960","Phú Bài","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/2985559634",107.686156,16.405331,"https://www.openstreetmap.org/node/2985559634","","2026-08-11"
"VN-IP-48-chu-lai","Khu công nghiệp Chu Lai","","Chu Lai","Khu công nghiệp Chu Lai","chu lai","industrial_park","48","Da Nang","49","Quang Nam","20965","Núi Thành","unknown",,"","point","locality","osm_reference_point",2,"https://www.openstreetmap.org/way/1481140098|https://www.openstreetmap.org/way/1481140099",108.600686,15.449213,"https://www.openstreetmap.org/way/1481140098","","2026-08-11"
"VN-IP-48-dien-nam","Khu công nghiệp Điện Nam – Điện Ngọc","","Dien Nam","Khu công nghiệp Điện Nam – Điện Ngọc","dien nam","industrial_park","48","Da Nang","49","Quang Nam","20579","Điện Bàn Đông","unknown",313.123,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/584942874",108.265483,15.93413,"https://www.openstreetmap.org/way/584942874","","2026-08-11"
"VN-IP-48-dong-que-son","Khu công nghiệp Đông Quế Sơn","","Dong Que Son","Khu công nghiệp Đông Quế Sơn","dong que son","industrial_park","48","Da Nang","49","Quang Nam","20650","Xuân Phú","unknown",95.383,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1448108749",108.34193,15.776425,"https://www.openstreetmap.org/way/1448108749","","2026-08-11"
"VN-IP-48-hoa-cam","Khu Công nghiệp Hoà Cầm","","Hoa Cam","Khu Công nghiệp Hoà Cầm","hoa cam","industrial_park","48","Da Nang","48","Da Nang","20260","Cẩm Lệ","unknown",118.088,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13260922563|https://www.openstreetmap.org/way/586970040",108.178583,16.005514,"https://www.openstreetmap.org/way/586970040","","2026-08-11"
"VN-IP-48-hoa-khanh","Khu công nghiệp Hòa Khánh","Hoa Khanh Industrial Area","Hoa Khanh","Khu công nghiệp Hòa Khánh|Hoa Khanh Industrial Area","hoa khanh","industrial_park","48","Da Nang","48","Da Nang","20197","Liên Chiểu","unknown",,"","point","locality","osm_site_point",1,"https://www.openstreetmap.org/relation/16032278",108.125411,16.083053,"https://www.openstreetmap.org/relation/16032278","","2026-08-11"
"VN-IP-48-lien-chieu","Khu công nghiệp Liên Chiểu","Lien Chieu Industrial Zone","Lien Chieu","Khu công nghiệp Liên Chiểu|Lien Chieu Industrial Zone","lien chieu","industrial_park","48","Da Nang","48","Da Nang","20194","Hải Vân","unknown",138.143,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1218998231",108.113611,16.130771,"https://www.openstreetmap.org/way/1218998231","","2026-08-11"
"VN-IP-48-may","Khu công nghiệp may","","May","Khu công nghiệp may","may","industrial_park","48","Da Nang","49","Quang Nam","20335","Bàn Thạch","unknown",2.598,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/559966611",108.464594,15.563185,"https://www.openstreetmap.org/way/559966611","","2026-08-11"
"VN-IP-48-tam-thang","Khu công nghiệp Tam Thăng","","Tam Thang","Khu công nghiệp Tam Thăng","tam thang","industrial_park","48","Da Nang","49","Quang Nam","20335","Bàn Thạch","unknown",150.669,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/node/11898042374|https://www.openstreetmap.org/node/11898042415|https://www.openstreetmap.org/way/586350686",108.471196,15.627152,"https://www.openstreetmap.org/way/586350686","","2026-08-11"
"VN-IP-51-dong-lang","Khu công nghiệp Đồng Làng","","Dong Lang","Khu công nghiệp Đồng Làng","dong lang","industrial_park","51","Quang Ngai","51","Quang Ngai","21439","Đức Phổ","unknown",,"","point","locality","osm_reference_point",6,"https://www.openstreetmap.org/way/828393739|https://www.openstreetmap.org/way/828393751|https://www.openstreetmap.org/way/828393752|https://www.openstreetmap.org/way/932779097|https://www.openstreetmap.org/way/1148415355|https://www.openstreetmap.org/way/1426131180",108.942782,14.809918,"https://www.openstreetmap.org/way/828393739","","2026-08-11"
"VN-IP-51-dung-quat","Khu công nghiệp Dung Quất","","Dung Quat","Khu công nghiệp Dung Quất","dung quat","industrial_park","51","Quang Ngai","51","Quang Ngai","21061","Vạn Tường","unknown",,"","point","locality","osm_reference_point",14,"https://www.openstreetmap.org/way/1312077444|https://www.openstreetmap.org/way/1312077449|https://www.openstreetmap.org/way/1312077453|https://www.openstreetmap.org/way/1312077455|https://www.openstreetmap.org/way/1312077456|https://www.openstreetmap.org/way/1312077458|https://www.openstreetmap.org/way/1312077459|https://www.openstreetmap.org/way/1312077460|https://www.openstreetmap.org/way/1312077461|https://www.openstreetmap.org/way/1312077501|https://www.openstreetmap.org/way/1312077503|https://www.openstreetmap.org/way/1312077505|https://www.openstreetmap.org/way/1312077506|https://www.openstreetmap.org/way/1312077507",108.791507,15.383052,"https://www.openstreetmap.org/way/1312077444","","2026-08-11"
"VN-IP-51-tinh-phong","Khu công nghiệp Tịnh Phong","","Tinh Phong","Khu công nghiệp Tịnh Phong","tinh phong","industrial_park","51","Quang Ngai","51","Quang Ngai","21181","Thọ Phong","unknown",131.512,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/13539985844|https://www.openstreetmap.org/way/521222160",108.797147,15.197074,"https://www.openstreetmap.org/way/521222160","","2026-08-11"
"VN-IP-52-becamex-binh-dinh","Khu công nghiệp Becamex Bình Định","Becamex Binh Dinh Industrial Park","Becamex Binh Dinh","Khu công nghiệp Becamex Bình Định|Becamex Binh Dinh Industrial Park","becamex binh dinh","industrial_park","52","Gia Lai","52","Binh Dinh","22006","Canh Vinh","unknown",350.074,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1311569468",109.07674,13.741979,"https://www.openstreetmap.org/way/1311569468","","2026-08-11"
"VN-IP-52-nam-pleiku","Khu công nghiệp Nam Pleiku","","Nam Pleiku","Khu công nghiệp Nam Pleiku|KCN Nam Pleiku","nam pleiku","industrial_park","52","Gia Lai","64","Gia Lai","23947","Bờ Ngoong","unknown",,"","point","locality","osm_reference_point",5,"https://www.openstreetmap.org/way/1329248314|https://www.openstreetmap.org/way/1329248315|https://www.openstreetmap.org/way/1344537316|https://www.openstreetmap.org/way/1344537317|https://www.openstreetmap.org/way/1346869310",108.003187,13.841808,"https://www.openstreetmap.org/way/1329248314","","2026-08-11"
"VN-IP-52-nhon-binh","Khu công nghiệp Nhơn Bình","","Nhon Binh","Khu công nghiệp Nhơn Bình","nhon binh","industrial_park","52","Gia Lai","52","Binh Dinh","21601","Quy Nhơn Đông","unknown",29.703,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/194451948",109.200392,13.794219,"https://www.openstreetmap.org/way/194451948","","2026-08-11"
"VN-IP-52-nhon-hoa","Khu công nghiệp Nhơn Hòa","","Nhon Hoa","Khu công nghiệp Nhơn Hòa","nhon hoa","industrial_park","52","Gia Lai","52","Binh Dinh","21943","An Nhơn Nam","unknown",264.427,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/208546620",109.073153,13.841657,"https://www.openstreetmap.org/way/208546620","","2026-08-11"
"VN-IP-52-nhon-hoi-a","Khu công nghiệp Nhơn Hội A","","Nhon Hoi A","Khu công nghiệp Nhơn Hội A","nhon hoi a","industrial_park","52","Gia Lai","52","Binh Dinh","21601","Quy Nhơn Đông","unknown",392.812,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1422861577",109.272909,13.826362,"https://www.openstreetmap.org/way/1422861577","","2026-08-11"
"VN-IP-56-du-long","Khu công nghiệp Du Long","","Du Long","Khu công nghiệp Du Long","du long","industrial_park","56","Khanh Hoa","58","Ninh Thuan","22849","Thuận Bắc","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/way/481199146",109.048944,11.695097,"https://www.openstreetmap.org/way/481199146","","2026-08-11"
"VN-IP-56-suoi-dau","Khu công nghiệp Suối Dầu","","Suoi Dau","Khu công nghiệp Suối Dầu","suoi dau","industrial_park","56","Khanh Hoa","56","Khanh Hoa","22453","Cam Lâm","unknown",140.1,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/11773185573|https://www.openstreetmap.org/way/475148361",109.067158,12.150318,"https://www.openstreetmap.org/way/475148361","","2026-08-11"
"VN-IP-56-thanh-hai","Khu công nghiệp Thành Hải","","Thanh Hai","Khu công nghiệp Thành Hải","thanh hai","industrial_park","56","Khanh Hoa","58","Ninh Thuan","22741","Bảo An","unknown",83.611,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/925999757",108.995234,11.607389,"https://www.openstreetmap.org/way/925999757","","2026-08-11"
"VN-IP-66-an-phu","Khu công nghiệp An Phú","","An Phu","Khu công nghiệp An Phú|Khu Công Nghiệp An Phú","an phu","industrial_park","66","Dak Lak","54","Phu Yen","22045","Bình Kiến","unknown",62.335,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/1644008079|https://www.openstreetmap.org/way/693435724",109.286027,13.132183,"https://www.openstreetmap.org/way/693435724","","2026-08-11"
"VN-IP-66-dong-bac-song-cau","Khu công nghiệp Đông Bắc Sông Cầu","","Dong Bac Song Cau","Khu công nghiệp Đông Bắc Sông Cầu|KCN Đông Bắc Sông Cầu","dong bac song cau","industrial_park","66","Dak Lak","54","Phu Yen","22057","Xuân Lộc","unknown",110.799,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/642935041",109.24689,13.593512,"https://www.openstreetmap.org/way/642935041","","2026-08-11"
"VN-IP-66-hoa-hiep","Khu công nghiệp Hòa Hiệp","","Hoa Hiep","Khu công nghiệp Hòa Hiệp","hoa hiep","industrial_park","66","Dak Lak","54","Phu Yen","22261","Hoà Hiệp","unknown",102.119,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/643165759",109.362786,13.011765,"https://www.openstreetmap.org/way/643165759","","2026-08-11"
"VN-IP-66-hoa-phu","Khu công nghiệp Hòa Phú","","Hoa Phu","Khu công nghiệp Hòa Phú|KCN Hòa Phú","hoa phu","industrial_park","66","Dak Lak","66","Dak Lak","24175","Hoà Phú","unknown",150.24,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/182822939",107.941004,12.60016,"https://www.openstreetmap.org/way/182822939","","2026-08-11"
"VN-IP-68-ham-kiem-1","Khu công nghiệp Hàm Kiệm I","","Ham Kiem I","Khu công nghiệp Hàm Kiệm I","ham kiem 1","industrial_park","68","Lam Dong","60","Binh Thuan","23128","Hàm Kiệm","unknown",589.759,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/way/924401530|https://www.openstreetmap.org/way/1203930626",108.005737,10.932917,"https://www.openstreetmap.org/way/924401530","","2026-08-11"
"VN-IP-68-loc-son","Khu công nghiệp Lộc Sơn","","Loc Son","Khu công nghiệp Lộc Sơn|Khu Công Nghiệp Lộc Sơn Đường N6|Khu Công Nghiệp Lộc Sơn Đường N7|Khu Công Nghiệp Lộc Sơn Đường N5|Khu Công Nghiệp Lộc Sơn Đường D2|Khu Công Nghiệp Lộc Sơn Đường D3|Khu Công Nghiệp Lộc Sơn Đường N4","loc son","industrial_park","68","Lam Dong","68","Lam Dong","24829","B'Lao","unknown",179.812,"","polygon","site","osm_site_polygon",7,"https://www.openstreetmap.org/node/12815961744|https://www.openstreetmap.org/node/12816029961|https://www.openstreetmap.org/node/12816030188|https://www.openstreetmap.org/node/12816031909|https://www.openstreetmap.org/node/12816037320|https://www.openstreetmap.org/node/12816046765|https://www.openstreetmap.org/way/729008638",107.840364,11.515781,"https://www.openstreetmap.org/way/729008638","","2026-08-11"
"VN-IP-68-nhan-co","Khu công nghiệp Nhân Cơ","","Nhan Co","Khu công nghiệp Nhân Cơ|KCN Nhân Cơ","nhan co","industrial_park","68","Lam Dong","67","Dak Nong","24751","Nhân Cơ","unknown",,"","point","locality","osm_reference_point",2,"https://www.openstreetmap.org/way/954616629|https://www.openstreetmap.org/way/954616633",107.611645,11.975897,"https://www.openstreetmap.org/way/954616629","","2026-08-11"
"VN-IP-68-phan-thiet","Khu công nghiệp Phan Thiết","","Phan Thiet","Khu công nghiệp Phan Thiết","phan thiet","industrial_park","68","Lam Dong","60","Binh Thuan","22960","Bình Thuận","unknown",113.88,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/633510473",108.098158,10.955837,"https://www.openstreetmap.org/way/633510473","","2026-08-11"
"VN-IP-68-phu-hoi","Khu công nghiệp Phú Hội","","Phu Hoi","Khu công nghiệp Phú Hội","phu hoi","industrial_park","68","Lam Dong","68","Lam Dong","24958","Đức Trọng","unknown",86.615,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/729019544",108.379109,11.689379,"https://www.openstreetmap.org/way/729019544","","2026-08-11"
"VN-IP-68-tam-thang","Khu công nghiệp Tâm Thắng","","Tam Thang","Khu công nghiệp Tâm Thắng|KCN Tâm Thắng","tam thang","industrial_park","68","Lam Dong","67","Dak Nong","24640","Cư Jút","unknown",199.564,"","polygon","site","osm_site_polygon",3,"https://www.openstreetmap.org/way/182515009|https://www.openstreetmap.org/way/1395519568|https://www.openstreetmap.org/way/1395519569",107.923756,12.597542,"https://www.openstreetmap.org/way/182515009","","2026-08-11"
"VN-IP-75-amata","Khu công nghiệp Amata","","Amata","Khu công nghiệp Amata|Khu Công Nghiệp Amata|Khu công nghiệp Amata (mở rộng)","amata","industrial_park","75","Dong Nai","75","Dong Nai","26020","Long Bình","unknown",602.359,"","polygon","site","osm_site_polygon",20,"https://www.openstreetmap.org/way/293989029|https://www.openstreetmap.org/way/583464295|https://www.openstreetmap.org/way/611002255|https://www.openstreetmap.org/way/611002258|https://www.openstreetmap.org/way/611002260|https://www.openstreetmap.org/way/611002263|https://www.openstreetmap.org/way/1016015905|https://www.openstreetmap.org/way/1095304705|https://www.openstreetmap.org/way/1106570645|https://www.openstreetmap.org/way/1106570646|https://www.openstreetmap.org/way/1177907082|https://www.openstreetmap.org/way/1177907085|https://www.openstreetmap.org/way/1177907086|https://www.openstreetmap.org/way/1177907087|https://www.openstreetmap.org/way/1225838082|https://www.openstreetmap.org/way/1225838083|https://www.openstreetmap.org/way/1225838084|https://www.openstreetmap.org/way/1225838087|https://www.openstreetmap.org/way/1382687433|https://www.openstreetmap.org/way/1382687436",106.922887,10.958319,"https://www.openstreetmap.org/way/583464295","","2026-08-11"
"VN-IP-75-an-phuoc","Khu công nghiệp An Phước","","An Phuoc","Khu công nghiệp An Phước","an phuoc","industrial_park","75","Dong Nai","75","Dong Nai","26383","An Phước","unknown",,"","point","locality","osm_reference_point",1,"https://www.openstreetmap.org/node/13247211720",106.930405,10.822595,"https://www.openstreetmap.org/node/13247211720","","2026-08-11"
"VN-IP-75-bac-dong-phu","Khu công nghiệp Bắc Đồng Phú","","Bac Dong Phu","Khu công nghiệp Bắc Đồng Phú|kcn Bắc Đồng Phú","bac dong phu","industrial_park","75","Dong Nai","70","Binh Phuoc","25363","Đồng Phú","unknown",167.727,"","polygon","site","osm_site_polygon",2,"https://www.openstreetmap.org/node/7340129285|https://www.openstreetmap.org/way/1462512216",106.878132,11.476344,"https://www.openstreetmap.org/way/1462512216","","2026-08-11"
"VN-IP-75-bac-dong-phu-khu-b","Khu công nghiệp Bắc Đồng Phú Khu B","","Bac Dong Phu Khu B","Khu công nghiệp Bắc Đồng Phú Khu B","bac dong phu khu b","industrial_park","75","Dong Nai","70","Binh Phuoc","25363","Đồng Phú","unknown",409.633,"","polygon","site","osm_site_polygon",1,"https://www.openstreetmap.org/way/1462513965",106.893813,11.463096,"https://www.openstreetmap.org/way/1462513965","","2026-08-11"
"VN-IP-75-bau-xeo","Khu công nghiệp Bàu Xéo","Bau Xeo Industrial Park","Bau Xeo","Khu công nghiệp Bàu Xéo|Bau Xeo Industrial Park","bau xeo","industrial_park","75","Dong Nai","75","Dong Nai","26296","An Viễn","unknown",525.913,"","polygon","site","osm_site_polygon",5,"https://www.openstreetmap.org/node/9314042754|https://www.openstreetmap.org/node/11870716273|https://www.openstreetmap.org/node/11870716275|https://www.openstreetmap.org/node/12696121321|https://www.openstreetmap.org/way/321136900",107.02999,10.950426,"https://www.openstreetmap.org/way/321136900","","2026-08-11"
