"id","name_vi","name_en","aliases","category","province_code","province_en","former_province_code","status","area_ha","developer","website","geometry_type","location_accuracy","part_count","osm_ids","source","source_url","verified_on","attribute_source","geometry_observed_on","longitude","latitude"
"osm_way_1183605045","Khu công nghiệp Sông Trà",,,"industrial_park","33","Hung Yen","34","unknown",97.342406257603,,,"polygon","site",1,"osm_way_1183605045","OpenStreetMap","https://www.openstreetmap.org/way/1183605045",2026-08-31,"osm",2026-08-31,106.325315682084,20.4779459965225
"osm_way_1284411572","Khu công nghiệp Tân Quang - Như Quỳnh",,,"industrial_park","33","Hung Yen","33","unknown",65.6368189567385,,,"polygon","site",1,"osm_way_1284411572","OpenStreetMap","https://www.openstreetmap.org/way/1284411572",2026-08-31,"osm",2026-08-31,105.968679655725,20.9884255962161
"osm_way_633668122","Khu công nghiệp Thăng Long II",,,"industrial_park","33","Hung Yen","33","unknown",351.23993388432,,,"polygon","site",1,"osm_way_633668122","OpenStreetMap","https://www.openstreetmap.org/way/633668122",2026-08-31,"osm",2026-08-31,106.067418610892,20.9133229462874
"osm_way_638509092","Khu công nghiệp Tiền Hải",,,"industrial_park","33","Hung Yen","34","unknown",221.773094440885,,,"polygon","site",1,"osm_way_638509092","OpenStreetMap","https://www.openstreetmap.org/way/638509092",2026-08-31,"osm",2026-08-31,106.529828775577,20.3925443966421
"osm_way_1429890056","Khu công nghiệp Văn Giang -giai đoạn 1",,,"industrial_park","33","Hung Yen","33","under_construction",296.360622666927,,,"polygon","site",4,"osm_way_1429890056|osm_way_1484217175|osm_way_1484217179|osm_way_1489660280","OpenStreetMap","https://www.openstreetmap.org/way/1429890056",2026-08-31,"osm",2026-08-31,105.993438189898,20.9301378962454
"osm_way_1308939951","Khu công nghiệp Yên Mỹ",,,"industrial_park","33","Hung Yen","33","unknown",164.878015181595,,,"polygon","site",1,"osm_way_1308939951","OpenStreetMap","https://www.openstreetmap.org/way/1308939951",2026-08-31,"osm",2026-08-31,106.06536143689,20.8946603462849
"osm_way_736768941","Khu công nghiệp Yên Mỹ II",,,"industrial_park","33","Hung Yen","33","unknown",102.780332315724,,,"polygon","site",1,"osm_way_736768941","OpenStreetMap","https://www.openstreetmap.org/way/736768941",2026-08-31,"osm",2026-08-31,106.044222966024,20.8746471962808
"osm_way_629975099","Cụm CN An Xá",,,"industrial_cluster","37","Ninh Binh","36","unknown",61.0738725698154,,,"polygon","site",1,"osm_way_629975099","OpenStreetMap","https://www.openstreetmap.org/way/629975099",2026-08-31,"osm",2026-08-31,106.146383125234,20.4035031964634
"osm_way_1453078396","Cụm công nghiệp Bình Lục",,,"industrial_cluster","37","Ninh Binh","35","unknown",24.6478987450535,,,"polygon","site",1,"osm_way_1453078396","OpenStreetMap","https://www.openstreetmap.org/way/1453078396",2026-08-31,"osm",2026-08-31,106.036542372704,20.4755183463911
"osm_way_1430454696","Cụm công nghiệp Trực Tuấn",,,"industrial_cluster","37","Ninh Binh","36","unknown",76.6871654935591,,,"polygon","site",1,"osm_way_1430454696","OpenStreetMap","https://www.openstreetmap.org/way/1430454696",2026-08-31,"osm",2026-08-31,106.272858074279,20.2809649965574
"osm_way_337216625","Khu công nghiệp Bảo Minh","Bao Minh Industrial Park","Bao Minh Industrial Park","industrial_park","37","Ninh Binh","36","unknown",151.560344682949,,,"polygon","site",1,"osm_way_337216625","OpenStreetMap","https://www.openstreetmap.org/way/337216625",2026-08-31,"osm",2026-08-31,106.105861721072,20.3514632464576
"osm_way_1292143993","Khu Công Nghiệp dệt may Rạng Đông","Rang Dong Textile Industrial Park","Rang Dong Textile Industrial Park","industrial_park","37","Ninh Binh","36","unknown",440.212570240374,,,"polygon","site",1,"osm_way_1292143993","OpenStreetMap","https://www.openstreetmap.org/way/1292143993",2026-08-31,"osm",2026-08-31,106.156450925927,19.9775875965883
"osm_way_597852036","Khu công nghiệp Đồng Văn I","Dong Van I Industrial Area","Dong Van I Industrial Area","industrial_park","37","Ninh Binh","35","unknown",162.522820715316,,,"polygon","site",1,"osm_way_597852036","OpenStreetMap","https://www.openstreetmap.org/way/597852036",2026-08-31,"osm",2026-08-31,105.924341245919,20.6500364962935
"osm_way_1299444252","Khu công nghiệp Đồng Văn I mở rộng","Dong Van I Industrial Park (extended)","Dong Van I Industrial Park (extended)","industrial_park","37","Ninh Binh","35","unknown",93.0671529903297,,,"polygon","site",1,"osm_way_1299444252","OpenStreetMap","https://www.openstreetmap.org/way/1299444252",2026-08-31,"osm",2026-08-31,105.941972847643,20.673044346291
"osm_way_1184963865","Khu công nghiệp Đồng Văn II","Dong Van II Industrial Area","Dong Van II Industrial Area","industrial_park","37","Ninh Binh","35","unknown",355.149937422455,,,"polygon","site",2,"osm_way_1184963865|osm_way_1461787049","OpenStreetMap","https://www.openstreetmap.org/way/1184963865",2026-08-31,"osm",2026-08-31,105.926827070009,20.6633311962911
"osm_way_1184923978","Khu công nghiệp Đồng Văn III","Dong Van III Industrial Area","Dong Van III Industrial Area","industrial_park","37","Ninh Binh","35","unknown",103.492927922721,,,"polygon","site",1,"osm_way_1184923978","OpenStreetMap","https://www.openstreetmap.org/way/1184923978",2026-08-31,"osm",2026-08-31,105.938072944127,20.6294913962997
"osm_way_1337945101","Khu công nghiệp Đồng Văn IV",,,"industrial_park","37","Ninh Binh","35","unknown",293.281447035338,,,"polygon","site",1,"osm_way_1337945101","OpenStreetMap","https://www.openstreetmap.org/way/1337945101",2026-08-31,"osm",2026-08-31,105.881054109877,20.6283088962726
"osm_way_641567443","Khu công nghiệp Gián Khẩu","Gian Khau Industrial Park","Gian Khau Industrial Park","industrial_park","37","Ninh Binh","37","unknown",178.487198774454,,,"polygon","site",1,"osm_way_641567443","OpenStreetMap","https://www.openstreetmap.org/way/641567443",2026-08-31,"osm",2026-08-31,105.918974661625,20.3420593463764
"osm_way_746547580","Khu Công Nghiệp Hải Hậu",,,"industrial_park","37","Ninh Binh","36","unknown",28.3498144577077,,,"polygon","site",2,"osm_way_746547580|osm_way_746547581","OpenStreetMap","https://www.openstreetmap.org/way/746547580",2026-08-31,"osm",2026-08-31,106.280411384483,20.1643722965923
"osm_way_1184923891","Khu công nghiệp hỗ trợ Đồng Văn III","Dong Van III Supporting Industrial Park","Dong Van III Supporting Industrial Park","industrial_park","37","Ninh Binh","35","unknown",50.7387776707741,,,"polygon","site",2,"osm_way_1184923891|osm_way_1184923958","OpenStreetMap","https://www.openstreetmap.org/way/1184923891",2026-08-31,"osm",2026-08-31,105.925453399161,20.6313294962953
"osm_way_671534841","Khu công nghiệp Hòa Mạc",,,"industrial_park","37","Ninh Binh","35","unknown",126.246413107054,,,"polygon","site",1,"osm_way_671534841","OpenStreetMap","https://www.openstreetmap.org/way/671534841",2026-08-31,"osm",2026-08-31,106.00072663161,20.6498056463269
"osm_way_280678043","Khu công nghiệp Hoà Xá",,,"industrial_park","37","Ninh Binh","36","unknown",292.929751953972,,,"polygon","site",1,"osm_way_280678043","OpenStreetMap","https://www.openstreetmap.org/way/280678043",2026-08-31,"osm",2026-08-31,106.143885630157,20.4199481464557
"osm_way_720018478","Khu công nghiệp Khánh Cư",,,"industrial_park","37","Ninh Binh","37","unknown",52.2067627425355,,,"polygon","site",1,"osm_way_720018478","OpenStreetMap","https://www.openstreetmap.org/way/720018478",2026-08-31,"osm",2026-08-31,106.053835201231,20.2137257464695
"osm_way_514641127","Khu công nghiệp Khánh Phú",,,"industrial_park","37","Ninh Binh","37","unknown",349.861623093105,,,"polygon","site",1,"osm_way_514641127","OpenStreetMap","https://www.openstreetmap.org/way/514641127",2026-08-31,"osm",2026-08-31,106.029110883708,20.244374646453
"osm_way_1420859964","Khu Công nghiệp Kim Bảng I tỉnh Hà Nam",,,"industrial_park","37","Ninh Binh","35","unknown",226.889826186489,,,"polygon","site",1,"osm_way_1420859964","OpenStreetMap","https://www.openstreetmap.org/way/1420859964",2026-08-31,"osm",2026-08-31,105.859514160952,20.6241432962704
"osm_way_1092767652","Khu công nghiệp Phúc Sơn","Phuc Son Industrial area","Khu Công Nghiệp Phúc Sơn|Phuc Son Industrial area","industrial_park","37","Ninh Binh","37","unknown",103.286965716884,,,"polygon","site",3,"osm_relation_14555192|osm_way_1092767652|osm_way_1092767653","OpenStreetMap","https://www.openstreetmap.org/way/1092767652",2026-08-31,"osm",2026-08-31,105.985888550777,20.21477219644
"osm_way_1345180985","Khu Công Nghiệp Thái Hà","Thai Ha Industrial area","Thai Ha Industrial area","industrial_park","37","Ninh Binh","35","unknown",157.297196907449,,,"polygon","site",1,"osm_way_1345180985","OpenStreetMap","https://www.openstreetmap.org/way/1345180985",2026-08-31,"osm",2026-08-31,106.102394860095,20.5867684463921
"osm_way_715162954","Khu công nghiệp Thanh Liêm",,,"industrial_park","37","Ninh Binh","35","unknown",243.516501559245,,,"polygon","site",1,"osm_way_715162954","OpenStreetMap","https://www.openstreetmap.org/way/715162954",2026-08-31,"osm",2026-08-31,105.90735845434,20.493688746326
"osm_way_734767762","My Trung Industrial park",,,"industrial_park","37","Ninh Binh","36","unknown",6.41845082406494,,,"polygon","site",1,"osm_way_734767762","OpenStreetMap","https://www.openstreetmap.org/way/734767762",2026-08-31,"osm",2026-08-31,106.190379066221,20.4527719964677
"osm_way_598122602","Khu công nghiệp Bỉm Sơn - khu A","Bim Son Industrial Zone (A)","Bim Son Industrial Zone (A)","industrial_park","38","Thanh Hoa","38","unknown",29.8704516230658,,,"polygon","site",1,"osm_way_598122602","OpenStreetMap","https://www.openstreetmap.org/way/598122602",2026-08-31,"osm",2026-08-31,105.852109929899,20.1067619464093
"osm_way_641548815","Khu công nghiệp Bỉm Sơn - khu B",,,"industrial_park","38","Thanh Hoa","38","unknown",67.6455808083262,,,"polygon","site",1,"osm_way_641548815","OpenStreetMap","https://www.openstreetmap.org/way/641548815",2026-08-31,"osm",2026-08-31,105.865536384531,20.10029794642
"osm_way_1253667259","Khu công nghiệp Bỉm Sơn A",,,"industrial_park","38","Thanh Hoa","38","unknown",218.492722673461,,,"polygon","site",1,"osm_way_1253667259","OpenStreetMap","https://www.openstreetmap.org/way/1253667259",2026-08-31,"osm",2026-08-31,105.84607841513,20.1064300964066
"osm_way_628789947","Khu công nghiệp Lễ Môn",,,"industrial_park","38","Thanh Hoa","38","unknown",89.4817622000479,,,"polygon","site",1,"osm_way_628789947","OpenStreetMap","https://www.openstreetmap.org/way/628789947",2026-08-31,"osm",2026-08-31,105.815516292179,19.779140596488
"osm_way_628548211","Khu công nghiệp Tây Bắc Ga",,,"industrial_park","38","Thanh Hoa","38","unknown",131.321054796735,,,"polygon","site",1,"osm_way_628548211","OpenStreetMap","https://www.openstreetmap.org/way/628548211",2026-08-31,"osm",2026-08-31,105.766224299558,19.8262931464526
"osm_way_1183836665","Khu CN VSIP Nghệ An","VSIP Nghe An Industrial Park","VSIP Nghe An Industrial Park","industrial_park","40","Nghe An","40","unknown",594.54634625895,,,"polygon","site",4,"osm_way_1183836665|osm_way_1183836666|osm_way_1183836667|osm_way_1183836675","OpenStreetMap","https://www.openstreetmap.org/way/1183836665",2026-08-31,"osm",2026-08-31,105.631361997048,18.6960505967077
"osm_way_1183634222","Khu công nghiệp Bắc Vinh",,,"industrial_park","40","Nghe An","40","unknown",53.6027820261137,,,"polygon","site",1,"osm_way_1183634222","OpenStreetMap","https://www.openstreetmap.org/way/1183634222",2026-08-31,"osm",2026-08-31,105.65387126407,18.7072635967195
"osm_way_631370043","Khu công nghiệp Nam Cẩm",,,"industrial_park","40","Nghe An","40","unknown",252.174422871978,,,"polygon","site",3,"osm_way_631370043|osm_way_695581806|osm_way_695581807","OpenStreetMap","https://www.openstreetmap.org/way/631370043",2026-08-31,"osm",2026-08-31,105.670010844735,18.8224819466907
"osm_way_1332615755","Cụm công nghiệp Đức Thọ",,,"industrial_cluster","42","Ha Tinh","42","unknown",18.4253754157177,,,"polygon","site",1,"osm_way_1332615755","OpenStreetMap","https://www.openstreetmap.org/way/1332615755",2026-08-31,"osm",2026-08-31,105.580209720277,18.5149452967389
"osm_way_693909458","Khu công nghiệp Bắc Đồng Hới","Dong Hoi North Industrial Park","Khu công nghiệp Bắc Đồng Hới mở rộng|Dong Hoi North Industrial Park","industrial_park","44","Quang Tri","44","unknown",139.860585486921,,,"polygon","site",2,"osm_way_1177192470|osm_way_693909458","OpenStreetMap","https://www.openstreetmap.org/way/693909458",2026-08-31,"osm",2026-08-31,106.559036847989,17.4910671975131
"osm_way_631311066","Khu công nghiệp Cảng biển Hòn La",,,"industrial_park","44","Quang Tri","44","unknown",60.3601781593431,,,"polygon","site",1,"osm_way_631311066","OpenStreetMap","https://www.openstreetmap.org/way/631311066",2026-08-31,"osm",2026-08-31,106.489402566473,17.9354797973491
"osm_way_626442151","Khu công nghiệp Nam Đông Hà",,,"industrial_park","44","Quang Tri","45","unknown",97.1968740671071,,,"polygon","site",1,"osm_way_626442151","OpenStreetMap","https://www.openstreetmap.org/way/626442151",2026-08-31,"osm",2026-08-31,107.118059903351,16.7924591980064
"osm_way_693909486","Khu công nghiệp Tây Bắc Đồng Hới","Northwest Dong Hoi Industrial Park","Northwest Dong Hoi Industrial Park","industrial_park","44","Quang Tri","44","unknown",54.7603615778004,,,"polygon","site",1,"osm_way_693909486","OpenStreetMap","https://www.openstreetmap.org/way/693909486",2026-08-31,"osm",2026-08-31,106.577239389001,17.4871972975269
"osm_way_1219978043","Khu Công Nghiệp Tây Bắc Quán Hàu","Quan Hau Industrial park","Quan Hau Industrial park","industrial_park","44","Quang Tri","44","unknown",141.031969449913,,,"polygon","site",2,"osm_way_1219978043|osm_way_1219978044","OpenStreetMap","https://www.openstreetmap.org/way/1219978043",2026-08-31,"osm",2026-08-31,106.617902164395,17.4073216975693
"osm_way_1434553935","Khu công nghiệp Phong Điền","Phong Dien Industrial Park","Phong Dien Industrial Park","industrial_park","46","Hue","46","unknown",663.180948309311,,,"polygon","site",1,"osm_way_1434553935","OpenStreetMap","https://www.openstreetmap.org/way/1434553935",2026-08-31,"osm",2026-08-31,107.381461494857,16.589387148208
"osm_way_626402291","Khu công nghiệp Phú Bài",,,"industrial_park","46","Hue","46","unknown",194.083319852429,,,"polygon","site",1,"osm_way_626402291","OpenStreetMap","https://www.openstreetmap.org/way/626402291",2026-08-31,"osm",2026-08-31,107.694508294442,16.3875468984245
"osm_relation_17576915","Khu Công nghệ Cao - Cảng Sông Hàn",,,"hi_tech_park","48","Da Nang","48","unknown",,"Công ty Cổ phần Xe khách Phương Trang - FUTA Bus Lines",,"point","locality",1,"osm_relation_17576915","OpenStreetMap","https://www.openstreetmap.org/relation/17576915",2026-08-31,"osm",2026-08-31,108.1482115,16.07761135
"osm_way_583371364","Khu công nghệ cao Đà Nẵng","Da Nang Hi-tech Park","Da Nang Hi-tech Park","hi_tech_park","48","Da Nang","48","unknown",547.385868719753,,,"polygon","site",1,"osm_way_583371364","OpenStreetMap","https://www.openstreetmap.org/way/583371364",2026-08-31,"osm",2026-08-31,108.073425674636,16.0867296987082
"osm_way_1448102552","Cụm công nghiệp Hà Lam - Chợ Được",,,"industrial_cluster","48","Da Nang","49","unknown",74.6884000054955,,,"polygon","site",1,"osm_way_1448102552","OpenStreetMap","https://www.openstreetmap.org/way/1448102552",2026-08-31,"osm",2026-08-31,108.383512773045,15.7473474989826
"osm_way_531448670","Cụm Công nghiệp Thương Tín",,,"industrial_cluster","48","Da Nang","49","unknown",31.4173890379691,,,"polygon","site",1,"osm_way_531448670","OpenStreetMap","https://www.openstreetmap.org/way/531448670",2026-08-31,"osm",2026-08-31,108.294621674789,15.9055108488848
"osm_way_118609254","Danang Industrial Park",,,"industrial_park","48","Da Nang","48","unknown",13.2982682733135,,"https://directorsdirectory.com/da-nang-industrial-park/","polygon","site",2,"osm_node_6158589798|osm_way_118609254","OpenStreetMap","https://www.openstreetmap.org/way/118609254",2026-08-31,"osm",2026-08-31,108.236840746562,16.0789738988007
"osm_way_591511627","Khu Công Nghiệp - Hậu Cần Cảng Tam Hiệp",,,"industrial_park","48","Da Nang","49","unknown",123.73774079567,,,"polygon","site",1,"osm_way_591511627","OpenStreetMap","https://www.openstreetmap.org/way/591511627",2026-08-31,"osm",2026-08-31,108.609478800877,15.4600048491945
"osm_way_584942874","Khu công nghiệp Điện Nam – Điện Ngọc",,,"industrial_park","48","Da Nang","49","unknown",312.73130579908,,,"polygon","site",1,"osm_way_584942874","OpenStreetMap","https://www.openstreetmap.org/way/584942874",2026-08-31,"osm",2026-08-31,108.265483339798,15.9341303488618
"osm_way_1448108749","Khu công nghiệp Đông Quế Sơn",,,"industrial_park","48","Da Nang","49","unknown",95.2759035408494,,,"polygon","site",1,"osm_way_1448108749","OpenStreetMap","https://www.openstreetmap.org/way/1448108749",2026-08-31,"osm",2026-08-31,108.341930209665,15.7764254489519
"osm_way_586970040","Khu Công nghiệp Hoà Cầm",,,"industrial_park","48","Da Nang","48","unknown",117.922172216221,,,"polygon","site",1,"osm_way_586970040","OpenStreetMap","https://www.openstreetmap.org/way/586970040",2026-08-31,"osm",2026-08-31,108.178583136702,16.0055144487942
"osm_relation_16032278","Khu công nghiệp Hòa Khánh","Hoa Khanh Industrial Area","Hoa Khanh Industrial Area","industrial_park","48","Da Nang","48","unknown",498.529519870173,,,"polygon","site",1,"osm_relation_16032278","OpenStreetMap","https://www.openstreetmap.org/relation/16032278",2026-08-31,"osm",2026-08-31,108.134621019353,16.082949648747
"osm_way_1218998231","Khu công nghiệp Liên Chiểu","Lien Chieu Industrial Zone","Lien Chieu Industrial Zone","industrial_park","48","Da Nang","48","unknown",137.934502965317,,"https://directorsdirectory.com/lien-chieu-industrial-zone/","polygon","site",1,"osm_way_1218998231","OpenStreetMap","https://www.openstreetmap.org/way/1218998231",2026-08-31,"osm",2026-08-31,108.113611013591,16.1307708987208
"osm_way_559966611","Khu công nghiệp may",,,"industrial_park","48","Da Nang","49","unknown",2.59612531257707,,,"polygon","site",1,"osm_way_559966611","OpenStreetMap","https://www.openstreetmap.org/way/559966611",2026-08-31,"osm",2026-08-31,108.464593676606,15.5631854990836
"osm_way_586350686","Khu công nghiệp Tam Thăng",,,"industrial_park","48","Da Nang","49","unknown",150.534490372894,,,"polygon","site",1,"osm_way_586350686","OpenStreetMap","https://www.openstreetmap.org/way/586350686",2026-08-31,"osm",2026-08-31,108.471196447616,15.6271518490671
"osm_way_521222160","Khu công nghiệp Tịnh Phong",,,"industrial_park","51","Quang Ngai","51","unknown",131.479116153268,,,"polygon","site",1,"osm_way_521222160","OpenStreetMap","https://www.openstreetmap.org/way/521222160",2026-08-31,"osm",2026-08-31,108.797146529539,15.1970742493754
"osm_way_241066566","Cụm Công nghiệp Phú An",,,"industrial_cluster","52","Gia Lai","52","unknown",25.1996984918915,,,"polygon","site",1,"osm_way_241066566","OpenStreetMap","https://www.openstreetmap.org/way/241066566",2026-08-31,"osm",2026-08-31,108.941150203387,13.8884563998765
"osm_way_1311569468","Khu công nghiệp Becamex Bình Định","Becamex Binh Dinh Industrial Park","Becamex Binh Dinh Industrial Park","industrial_park","52","Gia Lai","52","unknown",350.170616802296,,,"polygon","site",1,"osm_way_1311569468","OpenStreetMap","https://www.openstreetmap.org/way/1311569468",2026-08-31,"osm",2026-08-31,109.076740480046,13.7419790499913
"osm_way_194451948","Khu công nghiệp Nhơn Bình",,,"industrial_park","52","Gia Lai","52","unknown",29.7198086685328,,,"polygon","site",1,"osm_way_194451948","OpenStreetMap","https://www.openstreetmap.org/way/194451948",2026-08-31,"osm",2026-08-31,109.200392252537,13.7942187500446
"osm_way_208546620","Khu công nghiệp Nhơn Hòa",,,"industrial_park","52","Gia Lai","52","unknown",264.499158940944,,,"polygon","site",1,"osm_way_208546620","OpenStreetMap","https://www.openstreetmap.org/way/208546620",2026-08-31,"osm",2026-08-31,109.073152903732,13.8416574999666
"osm_way_1422861577","Khu công nghiệp Nhơn Hội A",,,"industrial_park","52","Gia Lai","52","unknown",393.109866802017,,,"polygon","site",1,"osm_way_1422861577","OpenStreetMap","https://www.openstreetmap.org/way/1422861577",2026-08-31,"osm",2026-08-31,109.272908952217,13.8263616000812
"osm_way_163784975","Cụm Công Nghiệp Diên Phú",,,"industrial_cluster","56","Khanh Hoa","56","unknown",30.9847485209289,,,"polygon","site",1,"osm_way_163784975","OpenStreetMap","https://www.openstreetmap.org/way/163784975",2026-08-31,"osm",2026-08-31,109.125523556868,12.2810465505
"osm_way_1418295423","Cụm công nghiệp Sông Cầu",,,"industrial_cluster","56","Khanh Hoa","56","unknown",38.3724038420128,,,"polygon","site",1,"osm_way_1418295423","OpenStreetMap","https://www.openstreetmap.org/way/1418295423",2026-08-31,"osm",2026-08-31,108.949477847707,12.2671126004081
"osm_way_1418823242","Cụm công nghiệp Tháp Chàm",,,"industrial_cluster","56","Khanh Hoa","58","unknown",18.3913161069812,,,"polygon","site",1,"osm_way_1418823242","OpenStreetMap","https://www.openstreetmap.org/way/1418823242",2026-08-31,"osm",2026-08-31,108.944115691764,11.6098696506181
"osm_way_1415427006","Cụm công nghiệp Trảng É",,,"industrial_cluster","56","Khanh Hoa","56","unknown",54.8164746616036,,,"polygon","site",1,"osm_way_1415427006","OpenStreetMap","https://www.openstreetmap.org/way/1415427006",2026-08-31,"osm",2026-08-31,109.100746117613,12.1797084005202
"osm_way_475148361","Khu công nghiệp Suối Dầu",,,"industrial_park","56","Khanh Hoa","56","unknown",140.122798731228,,,"polygon","site",1,"osm_way_475148361","OpenStreetMap","https://www.openstreetmap.org/way/475148361",2026-08-31,"osm",2026-08-31,109.067157612096,12.1503183505092
"osm_way_925999757","Khu công nghiệp Thành Hải",,,"industrial_park","56","Khanh Hoa","58","unknown",83.6077612938748,,,"polygon","site",1,"osm_way_925999757","OpenStreetMap","https://www.openstreetmap.org/way/925999757",2026-08-31,"osm",2026-08-31,108.995233670837,11.607389350649
"osm_way_627214209","Cụm công nghiệp Hòa An",,,"industrial_cluster","66","Dak Lak","54","unknown",6.86411475554258,,,"polygon","site",1,"osm_way_627214209","OpenStreetMap","https://www.openstreetmap.org/way/627214209",2026-08-31,"osm",2026-08-31,109.267661471269,13.0607479503206
"osm_way_243203797","Cụm công nghiệp Tân An",,,"industrial_cluster","66","Dak Lak","66","unknown",109.952882521018,,,"polygon","site",1,"osm_way_243203797","OpenStreetMap","https://www.openstreetmap.org/way/243203797",2026-08-31,"osm",2026-08-31,108.082036529689,12.7312954997885
"osm_way_693435724","Khu công nghiệp An Phú",,,"industrial_park","66","Dak Lak","54","unknown",62.3818932307774,,,"polygon","site",1,"osm_way_693435724","OpenStreetMap","https://www.openstreetmap.org/way/693435724",2026-08-31,"osm",2026-08-31,109.286027380934,13.1321833003074
"osm_way_642935041","Khu công nghiệp Đông Bắc Sông Cầu",,"KCN Đông Bắc Sông Cầu","industrial_park","66","Dak Lak","54","unknown",110.87452290116,,,"polygon","site",1,"osm_way_642935041","OpenStreetMap","https://www.openstreetmap.org/way/642935041",2026-08-31,"osm",2026-08-31,109.246890042124,13.5935124501367
"osm_way_643165759","Khu công nghiệp Hòa Hiệp",,,"industrial_park","66","Dak Lak","54","unknown",102.214532585154,,,"polygon","site",1,"osm_way_643165759","OpenStreetMap","https://www.openstreetmap.org/way/643165759",2026-08-31,"osm",2026-08-31,109.362786417002,13.011765450389
"osm_way_182822939","Khu công nghiệp Hòa Phú",,"KCN Hòa Phú","industrial_park","66","Dak Lak","66","unknown",149.921362357982,,,"polygon","site",1,"osm_way_182822939","OpenStreetMap","https://www.openstreetmap.org/way/182822939",2026-08-31,"osm",2026-08-31,107.941004089477,12.6001600497566
"osm_way_1462736597","Cụm công nghiệp Đông Hà",,,"industrial_cluster","68","Lam Dong","60","unknown",106.362223685469,,,"polygon","site",1,"osm_way_1462736597","OpenStreetMap","https://www.openstreetmap.org/way/1462736597",2026-08-31,"osm",2026-08-31,107.499486438436,11.0203245500249
"osm_way_1462737710","Cụm Công Nghiệp Nam Hà",,,"industrial_cluster","68","Lam Dong","60","unknown",120.614623872425,,,"polygon","site",1,"osm_way_1462737710","OpenStreetMap","https://www.openstreetmap.org/way/1462737710",2026-08-31,"osm",2026-08-31,107.509620923074,11.0162114500289
"osm_way_1462740195","Cụm công nghiệp Nam Hà II",,,"industrial_cluster","68","Lam Dong","60","unknown",115.521510037519,,,"polygon","site",1,"osm_way_1462740195","OpenStreetMap","https://www.openstreetmap.org/way/1462740195",2026-08-31,"osm",2026-08-31,107.487341515038,11.0144432000201
"osm_way_666647368","Cụm Công nghiệp Thắng Hải",,,"industrial_cluster","68","Lam Dong","60","unknown",48.7008763705655,,,"polygon","site",1,"osm_way_666647368","OpenStreetMap","https://www.openstreetmap.org/way/666647368",2026-08-31,"osm",2026-08-31,107.584137683875,10.6201729501961
"osm_way_924401530","Khu công nghiệp Hàm Kiệm I",,,"industrial_park","68","Lam Dong","60","unknown",588.504210703501,,,"polygon","site",1,"osm_way_924401530","OpenStreetMap","https://www.openstreetmap.org/way/924401530",2026-08-31,"osm",2026-08-31,108.005737127244,10.9329174003266
"osm_way_729008638","Khu công nghiệp Lộc Sơn",,,"industrial_park","68","Lam Dong","68","unknown",179.384846657232,,,"polygon","site",1,"osm_way_729008638","OpenStreetMap","https://www.openstreetmap.org/way/729008638",2026-08-31,"osm",2026-08-31,107.840364348153,11.5157812000489
"osm_way_633510473","Khu công nghiệp Phan Thiết",,,"industrial_park","68","Lam Dong","60","unknown",113.657359468632,,,"polygon","site",1,"osm_way_633510473","OpenStreetMap","https://www.openstreetmap.org/way/633510473",2026-08-31,"osm",2026-08-31,108.098157778812,10.9558367003721
"osm_way_729019544","Khu công nghiệp Phú Hội",,,"industrial_park","68","Lam Dong","68","unknown",86.4958731555079,,,"polygon","site",1,"osm_way_729019544","OpenStreetMap","https://www.openstreetmap.org/way/729019544",2026-08-31,"osm",2026-08-31,108.379108699398,11.6893787502856
"osm_way_182515009","Khu công nghiệp Tâm Thắng",,"KCN Tâm Thắng","industrial_park","68","Lam Dong","67","unknown",199.135374521329,,,"polygon","site",1,"osm_way_182515009","OpenStreetMap","https://www.openstreetmap.org/way/182515009",2026-08-31,"osm",2026-08-31,107.923756323581,12.597541699751
"osm_way_1074421163","Cụm Công nghiệp Phú Cường",,,"industrial_cluster","75","Dong Nai","75","unknown",44.3765071247253,,,"polygon","site",1,"osm_way_1074421163","OpenStreetMap","https://www.openstreetmap.org/way/1074421163",2026-08-31,"osm",2026-08-31,107.16816460034,11.0846842498259
"osm_way_762471603","Cụm công nghiệp Phú Thạnh - Vĩnh Thanh",,,"industrial_cluster","75","Dong Nai","75","unknown",85.6691536397459,,,"polygon","site",1,"osm_way_762471603","OpenStreetMap","https://www.openstreetmap.org/way/762471603",2026-08-31,"osm",2026-08-31,106.847992429081,10.6985943995793
"osm_way_1016187111","Cụm Công nghiệp Thạnh Phú - Thiện Tân",,,"industrial_cluster","75","Dong Nai","75","unknown",92.3042645277648,,,"polygon","site",1,"osm_way_1016187111","OpenStreetMap","https://www.openstreetmap.org/way/1016187111",2026-08-31,"osm",2026-08-31,106.859863737808,11.0086592994851
"osm_node_12535607272","Amata City Long Thanh Industrial Park",,,"industrial_park","75","Dong Nai","75","unknown",,,"https://directorsdirectory.com/amata-city-long-thanh-industrial-park/","point","locality",1,"osm_node_12535607272","OpenStreetMap","https://www.openstreetmap.org/node/12535607272",2026-08-31,"osm",2026-08-31,106.9245156,10.78016
"osm_way_597919509","Chon Thanh I Industrial Zone",,,"industrial_park","75","Dong Nai","70","unknown",246.3112455081,,,"polygon","site",1,"osm_way_597919509","OpenStreetMap","https://www.openstreetmap.org/way/597919509",2026-08-31,"osm",2026-08-31,106.604073115827,11.3918440994319
